formula,main_element,PROPERTY: Trg,Logans_data,Glass forming ability
B20Co48Mn32,Co,0,1,1
B20Co52Mn28,Co,0,1,1
B20Co56Mn24,Co,0,1,1
B20Co60Mn20,Co,0,1,1
B20Co64Mn16,Co,0,1,1
B20Co72Mn8,Co,0,1,1
B20Co80Mn0,Co,0,1,1
B24Co54Mn22,Co,0,1,1
B24Co61Mn15,Co,0,1,1
B24Co76Mn0,Co,0,1,1
B28Co32Mn40,Mn,0,1,1
B28Co51Mn21,Co,0,1,1
B28Co52Mn20,Co,0,1,1
B28Co58Mn14,Co,0,1,1
B28Co65Mn7,Co,0,1,1
B28Co72Mn0,Co,0,1,1
B32Co48Mn20,Co,0,1,1
B32Co54Mn14,Co,0,1,1
B32Co68Mn0,Co,0,1,1
B24Co38Mn38,Co,0,1,1
B24Co45.6Mn30.4,Co,0,1,1
B24Co53.2Mn22.8,Co,0,1,1
B24Co60.8Mn15.2,Co,0,1,1
B24Co68.4Mn7.6,Co,0,1,1
B12Co18Mn70,Mn,0,1,1
B12Co24Mn64,Mn,0,1,1
B12Co34Mn54,Mn,0,1,1
B12Co39Mn49,Mn,0,1,1
B12Co44Mn44,Co,0,1,1
B12Co45Mn43,Co,0,1,1
B12Co49Mn39,Co,0,1,1
B12Co53Mn35,Co,0,1,1
B12Co62Mn26,Co,0,1,1
B12Co70Mn18,Co,0,1,1
B16Co17Mn67,Mn,0,1,1
B16Co17Mn67,Mn,0,1,1
B16Co20Mn64,Mn,0,1,1
B16Co21Mn63,Mn,0,1,1
B16Co24.5Mn59.5,Mn,0,1,1
B16Co25Mn59,Mn,0,1,1
B16Co27Mn57,Mn,0,1,1
B16Co27Mn57,Mn,0,1,1
B16Co33Mn51,Mn,0,1,1
B16Co33Mn51,Mn,0,1,1
B16Co35Mn49,Mn,0,1,1
B16Co42Mn42,Co,0,1,1
B16Co42Mn42,Co,0,1,1
B16Co43.5Mn40.5,Co,0,1,1
B16Co49Mn35,Co,0,1,1
B16Co50Mn34,Co,0,1,1
B16Co50Mn34,Co,0,1,1
B16Co59Mn25,Co,0,1,1
B16Co59Mn25,Co,0,1,1
B16Co65Mn19,Co,0,1,1
B16Co65.5Mn18.5,Co,0,1,1
B16Co67Mn17,Co,0,1,1
B16Co67Mn17,Co,0,1,1
B16Co75Mn9,Co,0,1,1
B16Co76Mn8,Co,0,1,1
B20Co20Mn60,Mn,0,1,1
B20Co28.5Mn51.5,Mn,0,1,1
B20Co32Mn48,Mn,0,1,1
B20Co36.5Mn43.5,Mn,0,1,1
B20Co37Mn43,Mn,0,1,1
B20Co40Mn40,Co,0,1,1
B20Co41.5Mn38.5,Co,0,1,1
B20Co44Mn36,Co,0,1,1
B20Co47.5Mn32.5,Co,0,1,1
B20Co52Mn28,Co,0,1,1
B20Co57Mn23,Co,0,1,1
B24Co24Mn52,Mn,0,1,1
B24Co27Mn49,Mn,0,1,1
B24Co28Mn48,Mn,0,1,1
B24Co33Mn43,Mn,0,1,1
B24Co34Mn42,Mn,0,1,1
B24Co38Mn38,Co,0,1,1
B24Co39Mn37,Co,0,1,1
B24Co42Mn34,Co,0,1,1
B24Co46.5Mn29.5,Co,0,1,1
B24Co48Mn28,Co,0,1,1
B24Co52Mn24,Co,0,1,1
B28Co25Mn47,Mn,0,1,1
B28Co25Mn47,Mn,0,1,1
B28Co30Mn42,Mn,0,1,1
B28Co36Mn36,Co,0,1,1
B28Co37Mn35,Co,0,1,1
B28Co41Mn31,Co,0,1,1
B28Co41.5Mn30.5,Co,0,1,1
B28Co45Mn27,Co,0,1,1
B28Co45.5Mn26.5,Co,0,1,1
B31Co41Mn28,Co,0,1,1
B18.5Co81.5Mn0,Co,0,1,1
B20Co80Mn0,Co,0,1,1
B25Co67.5Mn7.5,Co,0,1,1
B25Co75Mn0,Co,0,1,1
B30Co70Mn0,Co,0,1,1
B35Co65Mn0,Co,0,1,1
B40Co60Mn0,Co,0,1,1
B11Co53.4Mn35.6,Co,0,1,1
B11Co71.2Mn17.8,Co,0,1,1
B20Co64Mn16,Co,0,1,1
B24Co38Mn38,Co,0,1,1
B24Co45.6Mn30.4,Co,0,1,1
B24Co53.2Mn22.8,Co,0,1,1
B24Co60.8Mn15.2,Co,0,1,1
B24Co68.4Mn7.6,Co,0,1,1
B24Co76Mn0,Co,0,1,1
B33Co40.2Mn26.8,Co,0,1,1
B33Co53.6Mn13.4,Co,0,1,1
B2Co84Nb14,Co,0,1,1
B5Co81Nb14,Co,0,1,1
B10Co77Nb13,Co,0,1,1
B6Co80Nb14,Co,0,1,1
B6Co84Nb10,Co,0,1,0
B6Co80Nb14,Co,0,1,1
B12Co80Nb8,Co,0,1,1
B34Co33Ni33,B,0,1,1
B34Co66Ni0,Co,0,1,1
B7Co80P13,Co,0,1,1
B7.5Co77.5Si15,Co,0,1,1
B10Co75Si15,Co,0,1,1
B10Co77.5Si12.5,Co,0,1,1
B12.5Co77.5Si10,Co,0,1,1
B12.5Co80Si7.5,Co,0,1,1
B15Co70Si15,Co,0,1,1
B15Co72.5Si12.5,Co,0,1,1
B15Co75Si10,Co,0,1,1
B15Co77.5Si7.5,Co,0,1,1
B15Co80Si5,Co,0,1,1
B20Co65Si15,Co,0,1,1
B20Co67.5Si12.5,Co,0,1,1
B20Co70Si10,Co,0,1,1
B20Co72.5Si7.5,Co,0,1,1
B20Co75Si5,Co,0,1,1
B25Co62.5Si12.5,Co,0,1,1
B25Co65Si10,Co,0,1,1
B25Co67.5Si7.5,Co,0,1,1
B25Co70Si5,Co,0,1,1
B27.5Co65Si7.5,Co,0,1,1
B30Co65Si5,Co,0,1,1
B20Co62.5Si17.5,Co,0,1,0
B20Co80Si0,Co,0,1,0
B25Co75Si0,Co,0,1,0
B30Co70Si0,Co,0,1,0
B5Co75Si20,Co,0,1,0
B10Co70Si20,Co,0,1,0
B10Co80Si10,Co,0,1,0
B10Co82Si8,Co,0,1,0
B10Co85Si5,Co,0,1,0
B12.5Co80.5Si7,Co,0,1,0
B14Co82Si4,Co,0,1,0
B15Co65Si20,Co,0,1,0
B15Co85Si0,Co,0,1,0
B20Co60Si20,Co,0,1,0
B22.5Co60Si17.5,Co,0,1,0
B12Co78Si10,Co,0,1,1
B15Co72.5Si12.5,Co,0,1,1
B10Co75Si15,Co,0,1,1
B12.5Co75Si12.5,Co,0,1,1
B17.5Co75Si7.5,Co,0,1,1
B20Co75Si5,Co,0,1,1
B11Co78Si11,Co,0,1,1
B13.5Co73Si13.5,Co,0,1,1
B14.75Co70.5Si14.75,Co,0,1,1
B16Co68Si16,Co,0,1,1
B14Co80Si6,Co,0,1,1
B10Co20Ti70,Ti,0,1,1
B18Co66Ti16,Co,0,1,1
B18Co70Ti12,Co,0,1,1
B18Co74Ti8,Co,0,1,1
B18Co78Ti4,Co,0,1,1
B20Co64Ti16,Co,0,1,1
B20Co68Ti12,Co,0,1,1
B20Co72Ti8,Co,0,1,1
B20Co76Ti4,Co,0,1,1
B20Co80Ti0,Co,0,1,1
B22Co62Ti16,Co,0,1,1
B22Co66Ti12,Co,0,1,1
B22Co70Ti8,Co,0,1,1
B22Co74Ti4,Co,0,1,1
B24Co64Ti12,Co,0,1,1
B24Co68Ti8,Co,0,1,1
B24Co72Ti4,Co,0,1,1
B12Co68Ti20,Co,0,1,1
B12.75Co72.25Ti15,Co,0,1,1
B13.5Co76.5Ti10,Co,0,1,1
B11.25Co63.75V25,Co,0,1,1
B12Co68V20,Co,0,1,1
B12.75Co72.25V15,Co,0,1,1
B13.5Co76.5V10,Co,0,1,1
B14.25Co80.75V5,Co,0,1,1
B40Co40Y20,B,0,1,1
B0Co90Zr10,Co,0,1,1
B2Co88Zr10,Co,0,1,1
B5Co85Zr10,Co,0,1,1
B0Co90Zr10,Co,0,1,1
B2Co82Zr16,Co,0,1,1
B4Co86Zr10,Co,0,1,1
B7Co77Zr16,Co,0,1,1
B10Co74Zr16,Co,0,1,1
B10Co80Zr10,Co,0,1,1
B13Co71Zr16,Co,0,1,1
B16Co68Zr16,Co,0,1,1
B16Co74Zr10,Co,0,1,1
B20Co70Zr10,Co,0,1,1
B25Co65Zr10,Co,0,1,1
B2Co82Zr16,Co,0,1,0
B0Co91Zr9,Co,0,1,1
B2Co91Zr7,Co,0,1,1
B20Cr5Fe75,Fe,0,1,1
B20Cr10Fe70,Fe,0,1,1
B15Cr0Fe85,Fe,0,1,1
B15Cr2.5Fe82.5,Fe,0,1,1
B15Cr4Fe81,Fe,0,1,1
B15Cr7Fe78,Fe,0,1,1
B15Cr9Fe76,Fe,0,1,1
B15Cr10Fe75,Fe,0,1,1
B15Cr12Fe73,Fe,0,1,1
B20Cr0Fe80,Fe,0,1,1
B20Cr8Fe72,Fe,0,1,1
B20Cr10Fe70,Fe,0,1,1
B20Cr20Fe60,Fe,0,1,1
B20Cr25Fe55,Fe,0,1,1
B20Cr30Fe50,Fe,0,1,1
B20Cr35Fe45,Fe,0,1,1
B20Cr40Fe40,Cr,0,1,1
B20Cr0Fe80,Fe,0,1,1
B20Cr5Fe75,Fe,0,1,1
B15Cr11Fe74,Fe,0,1,1
B15Cr25Fe60,Fe,0,1,1
B20Cr5Fe75,Fe,0,1,1
B20Cr10Fe70,Fe,0,1,1
B9Cr0Fe91,Fe,0,1,1
B9Cr85Fe6,Cr,0,1,1
B17Cr2.5Fe80.5,Fe,0,1,1
B25Cr0Fe75,Fe,0,1,1
B25Cr70Fe5,Cr,0,1,1
B2Cr8Fe90,Fe,0,1,1
B2Cr10Fe88,Fe,0,1,1
B4Cr8Fe88,Fe,0,1,1
B4Cr10Fe86,Fe,0,1,1
B6Cr8Fe86,Fe,0,1,1
B6Cr10Fe84,Fe,0,1,1
B8Cr8Fe84,Fe,0,1,1
B8Cr10Fe82,Fe,0,1,1
B10Cr24Fe66,Fe,0,1,1
B10Cr26Fe64,Fe,0,1,1
B12Cr5Fe83,Fe,0,1,1
B12Cr10Fe78,Fe,0,1,1
B12Cr14Fe74,Fe,0,1,1
B12Cr15Fe73,Fe,0,1,1
B12Cr18Fe70,Fe,0,1,1
B12Cr20Fe68,Fe,0,1,1
B12Cr22Fe66,Fe,0,1,1
B12Cr24Fe64,Fe,0,1,1
B14Cr5Fe81,Fe,0,1,1
B14Cr10Fe76,Fe,0,1,1
B14Cr14Fe72,Fe,0,1,1
B14Cr15Fe71,Fe,0,1,1
B14Cr20Fe66,Fe,0,1,1
B14Cr24Fe62,Fe,0,1,1
B16Cr5Fe79,Fe,0,1,1
B16Cr10Fe74,Fe,0,1,1
B16Cr14Fe70,Fe,0,1,1
B16Cr20Fe64,Fe,0,1,1
B18Cr5Fe77,Fe,0,1,1
B18Cr10Fe72,Fe,0,1,1
B18Cr14Fe68,Fe,0,1,1
B18Cr20Fe62,Fe,0,1,1
B20Cr5Fe75,Fe,0,1,1
B20Cr10Fe70,Fe,0,1,1
B20Cr20Fe60,Fe,0,1,1
B8Cr18Fe74,Fe,0,1,0
B8Cr20Fe72,Fe,0,1,0
B8Cr22Fe70,Fe,0,1,0
B8Cr24Fe68,Fe,0,1,0
B8Cr26Fe66,Fe,0,1,0
B10Cr5Fe85,Fe,0,1,0
B10Cr8Fe82,Fe,0,1,0
B10Cr10Fe80,Fe,0,1,0
B10Cr12Fe78,Fe,0,1,0
B10Cr14Fe76,Fe,0,1,0
B10Cr15Fe75,Fe,0,1,0
B10Cr18Fe72,Fe,0,1,0
B10Cr20Fe70,Fe,0,1,0
B10Cr22Fe68,Fe,0,1,0
B2Cr12Fe86,Fe,0,1,0
B2Cr14Fe84,Fe,0,1,0
B2Cr16Fe82,Fe,0,1,0
B2Cr20Fe78,Fe,0,1,0
B4Cr5Fe91,Fe,0,1,0
B4Cr12Fe84,Fe,0,1,0
B4Cr14Fe82,Fe,0,1,0
B4Cr15Fe81,Fe,0,1,0
B4Cr16Fe80,Fe,0,1,0
B4Cr20Fe76,Fe,0,1,0
B6Cr5Fe89,Fe,0,1,0
B6Cr12Fe82,Fe,0,1,0
B6Cr14Fe80,Fe,0,1,0
B6Cr15Fe79,Fe,0,1,0
B6Cr16Fe78,Fe,0,1,0
B6Cr18Fe76,Fe,0,1,0
B6Cr20Fe74,Fe,0,1,0
B6Cr22Fe72,Fe,0,1,0
B6Cr24Fe70,Fe,0,1,0
B6Cr26Fe68,Fe,0,1,0
B8Cr5Fe87,Fe,0,1,0
B8Cr12Fe80,Fe,0,1,0
B8Cr14Fe78,Fe,0,1,0
B8Cr15Fe77,Fe,0,1,0
B8Cr16Fe76,Fe,0,1,0
B19Cr0Fe81,Fe,0,1,1
B20Cr5Fe75,Fe,0,1,1
B15Cr5Fe80,Fe,0,1,1
B15Cr10Fe75,Fe,0,1,1
B15Cr15Fe70,Fe,0,1,1
B15Cr20Fe65,Fe,0,1,1
B15Cr25Fe60,Fe,0,1,1
B15Cr30Fe55,Fe,0,1,1
B20Cr1Fe79,Fe,0,1,1
B20Cr2.5Fe77.5,Fe,0,1,1
B20Cr4Fe76,Fe,0,1,1
B20Cr8Fe72,Fe,0,1,1
B18Cr5Fe77,Fe,0,1,1
B19Cr0Fe81,Fe,0,1,1
B14.4Cr6.6Fe79,Fe,0,1,1
B11Cr27Fe62,Fe,0,1,1
B12Cr26Fe62,Fe,0,1,1
B14Cr26Fe60,Fe,0,1,1
B17.5Cr25Fe57.5,Fe,0,1,1
B19.5Cr24.5Fe56,Fe,0,1,1
B21Cr24Fe55,Fe,0,1,1
B20Cr4Fe76,Fe,0,1,1
B20Cr6Fe74,Fe,0,1,1
B20Cr8Fe72,Fe,0,1,1
B20Cr10Fe70,Fe,0,1,1
B20Cr15Fe65,Fe,0,1,1
B14Cr0Fe86,Fe,0,1,1
B14Cr7Fe79,Fe,0,1,1
B15Cr7Fe78,Fe,0,1,1
B16Cr7Fe77,Fe,0,1,1
B20Cr10Ni70,Ni,0,1,1
B20Cr20Ni60,Ni,0,1,1
B20Cr25Ni55,Ni,0,1,1
B20Cr30Ni50,Ni,0,1,1
B13Cu0Fe87,Fe,0,1,1
B13Cu0.5Fe86.5,Fe,0,1,1
B14Cu0Fe86,Fe,0,1,1
B14Cu0.5Fe85.5,Fe,0,1,1
B16Cu0Fe84,Fe,0,1,1
B16Cu0.5Fe83.5,Fe,0,1,1
B18Cu0Fe82,Fe,0,1,1
B18Cu0.5Fe81.5,Fe,0,1,1
B20Cu0Fe80,Fe,0,1,1
B20Cu0.5Fe79.5,Fe,0,1,1
B14Cu1Fe85,Fe,0,1,0
B14Cu3Fe83,Fe,0,1,0
B14Cu5Fe81,Fe,0,1,0
B14Cu10Fe76,Fe,0,1,0
B16Cu1Fe83,Fe,0,1,0
B16Cu3Fe81,Fe,0,1,0
B16Cu5Fe79,Fe,0,1,0
B16Cu10Fe74,Fe,0,1,0
B16Cu15Fe69,Fe,0,1,0
B18Cu1Fe81,Fe,0,1,0
B18Cu5Fe77,Fe,0,1,0
B18Cu10Fe72,Fe,0,1,0
B18Cu15Fe67,Fe,0,1,0
B18Cu20Fe62,Fe,0,1,0
B20Cu1Fe79,Fe,0,1,0
B20Cu5Fe75,Fe,0,1,0
B20Cu10Fe70,Fe,0,1,0
B4Cu1Fe95,Fe,0,1,0
B4Cu5Fe91,Fe,0,1,0
B4Cu10Fe86,Fe,0,1,0
B6Cu1Fe93,Fe,0,1,0
B6Cu3Fe91,Fe,0,1,0
B6Cu5Fe89,Fe,0,1,0
B6Cu10Fe84,Fe,0,1,0
B6Cu15Fe79,Fe,0,1,0
B8Cu1Fe91,Fe,0,1,0
B8Cu3Fe89,Fe,0,1,0
B8Cu5Fe87,Fe,0,1,0
B8Cu10Fe82,Fe,0,1,0
B8Cu15Fe77,Fe,0,1,0
B10Cu1Fe89,Fe,0,1,0
B10Cu3Fe87,Fe,0,1,0
B10Cu5Fe85,Fe,0,1,0
B10Cu10Fe80,Fe,0,1,0
B10Cu15Fe75,Fe,0,1,0
B12Cu1Fe87,Fe,0,1,0
B12Cu3Fe85,Fe,0,1,0
B12Cu5Fe83,Fe,0,1,0
B12Cu10Fe78,Fe,0,1,0
B12Cu15Fe73,Fe,0,1,0
B12Cu20Fe68,Fe,0,1,0
B14Cu15Fe71,Fe,0,1,0
B14Cu20Fe66,Fe,0,1,0
B16Cu20Fe64,Fe,0,1,0
B17Cu1.5Fe81.5,Fe,0,1,1
B19Cu0Fe81,Fe,0,1,1
B17Cu3Ni80,Ni,0,1,1
B1Cu30Zr69,Zr,0,1,1
B1Cu40Zr59,Zr,0,1,1
B1Cu50Zr49,Cu,0,1,1
B1Cu60Zr39,Cu,0,1,1
B1Cu70Zr29,Cu,0,1,1
B2.5Cu20Zr77.5,Zr,0,1,1
B2.5Cu25Zr72.5,Zr,0,1,1
B2.5Cu30Zr67.5,Zr,0,1,1
B2.5Cu35Zr62.5,Zr,0,1,1
B2.5Cu40Zr57.5,Zr,0,1,1
B2.5Cu45Zr52.5,Zr,0,1,1
B2.5Cu50Zr47.5,Cu,0,1,1
B2.5Cu55Zr42.5,Cu,0,1,1
B2.5Cu60Zr37.5,Cu,0,1,1
B2.5Cu65Zr32.5,Cu,0,1,1
B2.5Cu70Zr27.5,Cu,0,1,1
B2.5Cu80Zr17.5,Cu,0,1,1
B5Cu15Zr80,Zr,0,1,1
B5Cu20Zr75,Zr,0,1,1
B5Cu25Zr70,Zr,0,1,1
B5Cu30Zr65,Zr,0,1,1
B5Cu35Zr60,Zr,0,1,1
B5Cu40Zr55,Zr,0,1,1
B5Cu45Zr50,Zr,0,1,1
B5Cu50Zr45,Cu,0,1,1
B5Cu55Zr40,Cu,0,1,1
B5Cu60Zr35,Cu,0,1,1
B5Cu65Zr30,Cu,0,1,1
B5Cu70Zr25,Cu,0,1,1
B7.5Cu25Zr67.5,Zr,0,1,1
B7.5Cu30Zr62.5,Zr,0,1,1
B7.5Cu35Zr57.5,Zr,0,1,1
B7.5Cu50Zr42.5,Cu,0,1,1
B7.5Cu55Zr37.5,Cu,0,1,1
B10Cu25Zr65,Zr,0,1,1
B10Cu30Zr60,Zr,0,1,1
B10Cu35Zr55,Zr,0,1,1
B1Cu75Zr24,Cu,0,1,0
B2.5Cu75Zr22.5,Cu,0,1,0
B7.5Cu15Zr77.5,Zr,0,1,0
B1Cu20Zr79,Zr,0,1,0
B17Fe73Ga10,Fe,0,1,1
B17Fe75Ga8,Fe,0,1,1
B17Fe77Ga6,Fe,0,1,1
B17Fe79Ga4,Fe,0,1,1
B17Fe81Ga2,Fe,0,1,1
B10Fe80Ge10,Fe,0,1,1
B12Fe80Ge8,Fe,0,1,1
B15Fe80Ge5,Fe,0,1,1
B18Fe80Ge2,Fe,0,1,1
B18Fe80Ge2,Fe,0,1,1
B19Fe81Ge0,Fe,0,1,1
B4Fe89Hf7,Fe,0,1,1
B2Fe91Hf7,Fe,0,1,1
B4Fe89Hf7,Fe,0,1,1
B6Fe87Hf7,Fe,0,1,1
B8Fe85Hf7,Fe,0,1,1
B12Fe81Hf7,Fe,0,1,1
B14Fe86Hf0,Fe,0,1,1
B16Fe77Hf7,Fe,0,1,1
B4Fe89Hf7,Fe,0,1,1
B16Fe76Ho8,Fe,0,1,1
B16Fe80Ho4,Fe,0,1,1
B16Fe82Ho2,Fe,0,1,1
B16Fe84Ho0,Fe,0,1,1
B16Fe81La3,Fe,0,1,1
B20Fe60Mn20,Fe,0,1,1
B20Fe62Mn18,Fe,0,1,1
B20Fe64Mn16,Fe,0,1,1
B20Fe66Mn14,Fe,0,1,1
B20Fe70Mn10,Fe,0,1,1
B20Fe72Mn8,Fe,0,1,1
B20Fe74Mn6,Fe,0,1,1
B20Fe76Mn4,Fe,0,1,1
B20Fe78Mn2,Fe,0,1,1
B20Fe80Mn0,Fe,0,1,1
B9Fe6Mn85,Mn,0,1,1
B9Fe91Mn0,Fe,0,1,1
B17Fe80.5Mn2.5,Fe,0,1,1
B25Fe5Mn70,Mn,0,1,1
B25Fe75Mn0,Fe,0,1,1
B14Fe20Mn66,Mn,0,1,1
B14Fe71Mn15,Fe,0,1,1
B14Fe76Mn10,Fe,0,1,1
B14Fe81Mn5,Fe,0,1,1
B14Fe83Mn3,Fe,0,1,1
B14Fe85Mn1,Fe,0,1,1
B16Fe74Mn10,Fe,0,1,1
B16Fe81Mn3,Fe,0,1,1
B16Fe83Mn1,Fe,0,1,1
B10Fe20Mn70,Mn,0,1,0
B10Fe75Mn15,Fe,0,1,0
B10Fe80Mn10,Fe,0,1,0
B10Fe85Mn5,Fe,0,1,0
B10Fe87Mn3,Fe,0,1,0
B10Fe89Mn1,Fe,0,1,0
B12Fe20Mn68,Mn,0,1,0
B12Fe73Mn15,Fe,0,1,0
B12Fe78Mn10,Fe,0,1,0
B12Fe83Mn5,Fe,0,1,0
B12Fe85Mn3,Fe,0,1,0
B12Fe87Mn1,Fe,0,1,0
B4Fe91Mn5,Fe,0,1,0
B4Fe93Mn3,Fe,0,1,0
B4Fe95Mn1,Fe,0,1,0
B6Fe79Mn15,Fe,0,1,0
B6Fe84Mn10,Fe,0,1,0
B6Fe89Mn5,Fe,0,1,0
B6Fe91Mn3,Fe,0,1,0
B6Fe93Mn1,Fe,0,1,0
B8Fe20Mn72,Mn,0,1,0
B8Fe77Mn15,Fe,0,1,0
B8Fe82Mn10,Fe,0,1,0
B8Fe87Mn5,Fe,0,1,0
B8Fe89Mn3,Fe,0,1,0
B8Fe91Mn1,Fe,0,1,0
B19Fe81Mn0,Fe,0,1,1
B20Fe75Mn5,Fe,0,1,1
B19Fe77Mn4,Fe,0,1,1
B19Fe81Mn0,Fe,0,1,1
B20Fe78Mo2,Fe,0,1,1
B20Fe78Mo2,Fe,0,1,1
B20Fe78Mo2,Fe,0,1,1
B20Fe72Mo8,Fe,0,1,1
B20Fe73Mo7,Fe,0,1,1
B20Fe74Mo6,Fe,0,1,1
B20Fe70Mo10,Fe,0,1,1
B20Fe73Mo7,Fe,0,1,1
B20Fe75Mo5,Fe,0,1,1
B20Fe76Mo4,Fe,0,1,1
B20Fe77Mo3,Fe,0,1,1
B20Fe78Mo2,Fe,0,1,1
B20Fe79Mo1,Fe,0,1,1
B20Fe80Mo0,Fe,0,1,1
B9Fe6Mo85,Mo,0,1,1
B9Fe91Mo0,Fe,0,1,1
B17Fe80.5Mo2.5,Fe,0,1,1
B25Fe5Mo70,Mo,0,1,1
B25Fe75Mo0,Fe,0,1,1
B10Fe70Mo20,Fe,0,1,1
B10Fe72Mo18,Fe,0,1,1
B10Fe75Mo15,Fe,0,1,1
B10Fe78Mo12,Fe,0,1,1
B10Fe80Mo10,Fe,0,1,1
B10Fe82Mo8,Fe,0,1,1
B12Fe68Mo20,Fe,0,1,1
B12Fe70Mo18,Fe,0,1,1
B12Fe73Mo15,Fe,0,1,1
B12Fe76Mo12,Fe,0,1,1
B12Fe78Mo10,Fe,0,1,1
B12Fe80Mo8,Fe,0,1,1
B12Fe83Mo5,Fe,0,1,1
B14Fe66Mo20,Fe,0,1,1
B14Fe71Mo15,Fe,0,1,1
B14Fe74Mo12,Fe,0,1,1
B14Fe76Mo10,Fe,0,1,1
B14Fe78Mo8,Fe,0,1,1
B14Fe81Mo5,Fe,0,1,1
B16Fe64Mo20,Fe,0,1,1
B16Fe69Mo15,Fe,0,1,1
B16Fe76Mo8,Fe,0,1,1
B16Fe79Mo5,Fe,0,1,1
B6Fe74Mo20,Fe,0,1,0
B6Fe76Mo18,Fe,0,1,0
B6Fe79Mo15,Fe,0,1,0
B6Fe82Mo12,Fe,0,1,0
B6Fe84Mo10,Fe,0,1,0
B7Fe85Mo8,Fe,0,1,0
B8Fe72Mo20,Fe,0,1,0
B8Fe74Mo18,Fe,0,1,0
B8Fe77Mo15,Fe,0,1,0
B8Fe80Mo12,Fe,0,1,0
B8Fe82Mo10,Fe,0,1,0
B8Fe87Mo5,Fe,0,1,0
B9Fe83Mo8,Fe,0,1,0
B10Fe85Mo5,Fe,0,1,0
B2Fe78Mo20,Fe,0,1,0
B2Fe80Mo18,Fe,0,1,0
B2Fe83Mo15,Fe,0,1,0
B2Fe86Mo12,Fe,0,1,0
B2Fe88Mo10,Fe,0,1,0
B2Fe90Mo8,Fe,0,1,0
B2Fe93Mo5,Fe,0,1,0
B4Fe76Mo20,Fe,0,1,0
B4Fe78Mo18,Fe,0,1,0
B4Fe81Mo15,Fe,0,1,0
B4Fe84Mo12,Fe,0,1,0
B4Fe86Mo10,Fe,0,1,0
B4Fe88Mo8,Fe,0,1,0
B4Fe91Mo5,Fe,0,1,0
B6Fe86Mo8,Fe,0,1,0
B6Fe89Mo5,Fe,0,1,0
B12Fe81Mo7,Fe,0,1,1
B14Fe86Mo0,Fe,0,1,1
B6Fe82Nb12,Fe,0,1,1
B8Fe77Nb15,Fe,0,1,1
B8Fe80Nb12,Fe,0,1,1
B10Fe75Nb15,Fe,0,1,1
B10Fe78Nb12,Fe,0,1,1
B10Fe85Nb5,Fe,0,1,1
B12Fe83Nb5,Fe,0,1,1
B5Fe80Nb15,Fe,0,1,0
B5Fe83Nb12,Fe,0,1,0
B6Fe79Nb15,Fe,0,1,0
B8Fe87Nb5,Fe,0,1,0
B3Fe85Nb12,Fe,0,1,0
B3Fe92Nb5,Fe,0,1,0
B6Fe89Nb5,Fe,0,1,0
B17Fe80Nb3,Fe,0,1,1
B17Fe83Nb0,Fe,0,1,1
B9Fe84Nb7,Fe,0,1,1
B9Fe84Nb7,Fe,0,1,1
B8Fe85Nb7,Fe,0,1,1
B10Fe83Nb7,Fe,0,1,1
B12Fe81Nb7,Fe,0,1,1
B14Fe86Nb0,Fe,0,1,1
B16Fe77Nb7,Fe,0,1,1
B17.5Fe61.875Nd20.625,Fe,0,1,1
B17.5Fe66Nd16.5,Fe,0,1,1
B17.5Fe70.125Nd12.375,Fe,0,1,1
B17.5Fe74.25Nd8.25,Fe,0,1,1
B17.5Fe78.375Nd4.125,Fe,0,1,1
B17.5Fe82.5Nd0,Fe,0,1,1
B8Fe77Nd15,Fe,0,1,1
B4.8Fe82.2Nd14,Fe,0,1,1
B6.1Fe82.1Nd11.8,Fe,0,1,1
B7.8Fe78.2Nd14,Fe,0,1,1
B19Fe77Nd4,Fe,0,1,1
B5Fe81Nd14,Fe,0,1,0
B6Fe78Nd16,Fe,0,1,0
B18.5Fe31.5Nd50,Nd,0,1,1
B18.5Fe51.5Nd30,Fe,0,1,1
B18.5Fe61.5Nd20,Fe,0,1,1
B18.5Fe69.5Nd12,Fe,0,1,1
B18.5Fe75.5Nd6,Fe,0,1,1
B18.5Fe78.5Nd3,Fe,0,1,1
B18.5Fe81.5Nd0,Fe,0,1,1
B8Fe77Nd15,Fe,0,1,1
B0Fe75Nd25,Fe,0,1,1
B0Fe79Nd21,Fe,0,1,1
B0Fe82Nd18,Fe,0,1,1
B0Fe85Nd15,Fe,0,1,1
B3Fe82Nd15,Fe,0,1,1
B6Fe82Nd12,Fe,0,1,1
B9Fe82Nd9,Fe,0,1,1
B12Fe82Nd6,Fe,0,1,1
B15Fe82Nd3,Fe,0,1,1
B18Fe82Nd0,Fe,0,1,1
B8Fe76Nd16,Fe,0,1,1
B8Fe79Nd13,Fe,0,1,1
B18.5Fe77Nd4.5,Fe,0,1,1
B8Fe77Nd15,Fe,0,1,1
B0Fe40Nd60,Nd,0,1,1
B0Fe50Nd50,Fe,0,1,1
B0Fe60Nd40,Fe,0,1,1
B0Fe67Nd33,Fe,0,1,1
B0Fe80Nd20,Fe,0,1,1
B0Fe89Nd11,Fe,0,1,1
B16Fe33.6Nd50.4,Nd,0,1,1
B16Fe42Nd42,Fe,0,1,1
B16Fe50.4Nd33.6,Fe,0,1,1
B16Fe56.3Nd27.7,Fe,0,1,1
B16Fe67.2Nd16.8,Fe,0,1,1
B16Fe74.8Nd9.2,Fe,0,1,1
